SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN
SSINFRA,SM,7.5,7.5,7.45,7.45,7.45,7.8,12000,89550,13-Jul-20,4,INE182Z01015
SSWL,EQ,433.2,456,433.2,442.05,442,438.25,66941,29898014.8,13-Jul-20,2975,INE802C01017
STAMPEDE,BE,0.55,0.55,0.55,0.55,0.55,0.6,100740,55407,13-Jul-20,26,INE224E01028
STAR,EQ,423.7,424.25,414.15,418.15,418.8,420.2,417252,174379444.7,13-Jul-20,13809,INE939A01011
STARCEMENT,EQ,91.8,92.55,88.5,89.85,89.7,91.85,187791,16936378.3,13-Jul-20,2776,INE460H01021
STARPAPER,EQ,104.55,106,102.3,103.1,103.15,104.4,106071,11020763.2,13-Jul-20,2078,INE733A01018
STCINDIA,EQ,51.45,51.45,48.2,48.8,48.55,49.65,14748,723702.7,13-Jul-20,496,INE655A01013
STEELCITY,EQ,31.15,31.25,29.55,29.55,29.55,31.15,2882,88651.85,13-Jul-20,45,INE395H01011
STEELXIND,BE,28.4,29.25,28,28.55,28.5,28.55,142794,4073167.25,13-Jul-20,98,INE503B01013
STEL,EQ,65,65,61.1,61.45,61.95,62.55,13214,826913.95,13-Jul-20,359,INE577L01016
STERTOOLS,EQ,182.95,186.95,181.05,183,184,183.75,23572,4330940.05,13-Jul-20,227,INE334A01023
STRTECH,EQ,138.15,139.75,136.75,137.65,137.8,137.7,1230758,170031709.8,13-Jul-20,15691,INE089C01029
SUBCAPCITY,BE,7.9,7.9,7.9,7.9,7.9,7.55,1,7.9,13-Jul-20,1,INE845C01016
SUBEX,BE,7.85,7.9,7.55,7.8,7.8,7.65,408952,3164844.55,13-Jul-20,546,INE754A01014
SUBROS,EQ,170.4,171.4,168.1,168.9,169,168.8,57382,9732866.25,13-Jul-20,1322,INE287B01021
SUDARSCHEM,EQ,415.4,417.25,396,405.15,406.5,413.35,226452,92536448.95,13-Jul-20,5607,INE659A01023
SUJANAUNI,BE,0.25,0.3,0.25,0.25,0.25,0.3,457081,119089.75,13-Jul-20,197,INE216G01011
SUMEETINDS,BE,2.1,2.3,2.1,2.1,2.1,2.2,133263,285722.4,13-Jul-20,136,INE235C01010
SUMICHEM,EQ,274,278,273.1,274.55,275.1,273.4,275649,75859990.35,13-Jul-20,3542,INE258G01013
SUMIT,BE,11,11.95,10.9,11,11,11.45,12708,142281.6,13-Jul-20,51,INE748Z01013
SUMMITSEC,EQ,335.75,349,335.1,340.4,337.15,338.75,1858,635935.85,13-Jul-20,194,INE519C01017
SUNCLAYLTD,EQ,1645.2,1668.35,1605,1624.75,1605,1637,1864,3048926.95,13-Jul-20,464,INE105A01035
SUNDARAM,BE,1.35,1.45,1.35,1.35,1.4,1.4,117323,159973.6,13-Jul-20,103,INE108E01023
SUNDARMFIN,EQ,1265,1283.75,1239.9,1244.6,1244.1,1254.8,17005,21461313.15,13-Jul-20,2165,INE660A01013
SUNDARMHLD,EQ,49.9,50.8,49.15,49.8,49.6,49.05,236665,11820913.1,13-Jul-20,1454,INE202Z01029
SUNDRMBRAK,EQ,233.95,234,227.1,230.3,230,235.85,1164,267738.4,13-Jul-20,102,INE073D01013
SUNDRMFAST,EQ,385.5,396.7,381.7,386,385.75,385.5,77062,29870512.85,13-Jul-20,3402,INE387A01021
SUNFLAG,EQ,42.1,42.5,40.9,41.5,41.05,40.8,1374352,57428276.6,13-Jul-20,7414,INE947A01014
SUNPHARMA,EQ,495,501.7,492.3,499.7,498.35,493.9,7504401,3740427379,13-Jul-20,95923,INE044A01036
SUNTECK,EQ,199,201,189.85,192.4,190.55,197.25,727559,142720462,13-Jul-20,8937,INE805D01034
SUNTV,EQ,390.8,396.85,387.7,390.25,389.55,389.25,3610859,1417530955,13-Jul-20,29223,INE424H01027
SUPERHOUSE,EQ,86,86,83.65,84,84.4,84.6,13989,1181920.95,13-Jul-20,344,INE712B01010
SUPERSPIN,BE,4.4,4.4,4,4.25,4.25,4.2,17968,73408.45,13-Jul-20,51,INE662A01027
SUPPETRO,EQ,193.1,193.95,185.05,190.1,190,194.05,50896,9663058.55,13-Jul-20,1392,INE663A01017
SUPRAJIT,EQ,157.95,165.6,155,157.2,155.9,158.15,2454038,393678220.3,13-Jul-20,28580,INE399C01030
SUPREMEENG,SM,16.4,16.45,16.4,16.45,16.45,16.45,40000,657800,13-Jul-20,2,INE319Z01013
SUPREMEIND,EQ,1105.95,1135.3,1103.65,1113.2,1115,1105.45,31543,35227348.95,13-Jul-20,4197,INE195A01028
SUPREMEINF,BZ,13.35,14,13.35,14,14,13.35,12251,171510.75,13-Jul-20,22,INE550H01011
SURANASOL,BE,7.7,7.7,7.2,7.45,7.25,7.45,18806,137634.7,13-Jul-20,71,INE272L01022
SURANAT&P,EQ,4.3,4.8,4.2,4.25,4.25,4.55,51707,224033.05,13-Jul-20,100,INE130B01031
SURANI,SM,25.4,25.4,25.4,25.4,25.4,24.3,2000,50800,13-Jul-20,1,INE01ZJ01015
SURYALAXMI,BE,18.5,18.5,17.7,17.9,18.4,17.75,7192,127962.8,13-Jul-20,36,INE713B01026
SURYAROSNI,EQ,117.15,119.3,115.35,117.2,117.15,117.2,50131,5904555.35,13-Jul-20,1042,INE335A01012
SUTLEJTEX,EQ,21.65,22.05,21.3,21.4,21.4,21.75,28111,607251.5,13-Jul-20,236,INE645H01027
SUULD,SM,32,32,31.25,31.25,31.25,31,64000,2018000,13-Jul-20,4,INE591Q01016
SUVEN,EQ,38.35,39.9,38.25,38.75,38.7,38.25,752850,29585494.8,13-Jul-20,4001,INE495B01038
SUVENPHAR,EQ,512.3,560.5,512,539.95,541.95,509.55,570746,308967675,13-Jul-20,15523,INE03QK01018
SUZLON,EQ,5.25,5.25,4.9,4.9,4.95,5.15,21805138,108858755.8,13-Jul-20,15295,INE040H01021
SVLL,SM,81.2,81.2,81.2,81.2,81.2,80.65,1000,81200,13-Jul-20,1,INE00CE01017
SWANENERGY,EQ,141.6,150,141.6,147,146.05,144.5,326885,48053744.8,13-Jul-20,5044,INE665A01038
SWARAJENG,EQ,1442,1450,1409.95,1426.25,1426,1438.5,5534,7878392.6,13-Jul-20,638,INE277A01016
SWELECTES,EQ,119.7,125,114.85,122.1,120.1,114.85,29145,3552077.55,13-Jul-20,658,INE409B01013
SWSOLAR,EQ,220.95,237.4,220.95,225.35,225,232.55,937798,212795038.7,13-Jul-20,9425,INE00M201021
SYMPHONY,EQ,895,895,876.1,879,876.1,884.85,16727,14769159.15,13-Jul-20,1984,INE225D01027
SYNCOM,BE,2.65,2.65,2.65,2.65,2.65,2.75,51361,136106.65,13-Jul-20,136,INE602K01014
SYNGENE,EQ,450,453,428.15,435.7,436.1,440.1,797772,348148010.3,13-Jul-20,28117,INE398R01022
TAINWALCHM,EQ,52.6,55.95,51.2,55.85,55.95,53.3,31008,1721262.7,13-Jul-20,228,INE123C01018
TAJGVK,EQ,148,149.5,145,145.25,145.35,147.25,48723,7141748.2,13-Jul-20,1625,INE586B01026
TAKE,EQ,44.9,44.9,42.25,42.55,43,43.95,264057,11386533.25,13-Jul-20,2724,INE142I01023
TALBROAUTO,EQ,106,107.7,102.5,103.15,103,106,16558,1722115.4,13-Jul-20,460,INE187D01011
TALWALKARS,BZ,3.3,3.35,3.05,3.25,3.3,3.2,55833,181113.55,13-Jul-20,85,INE502K01016
TALWGYM,BZ,2,2,1.9,2,1.9,1.95,96632,192977.75,13-Jul-20,67,INE627Z01019
TANLA,EQ,77.4,79,76.9,77.45,77.7,77.45,188946,14687151.6,13-Jul-20,1495,INE483C01032
TARMAT,EQ,26.2,28.35,25.1,28.35,28.35,25.8,13145,363262.35,13-Jul-20,93,INE924H01018
TASTYBITE,EQ,12605,12947.65,12200,12333.9,12405,12559.65,1916,24180589.3,13-Jul-20,1154,INE488B01017
TATACAPHSG,N2,1055,1061,1041.99,1041.99,1041.99,1050,70,73944.9,13-Jul-20,5,INE033L07GM9
TATACAPHSG,N6,1067.51,1067.51,1067.51,1067.51,1067.51,1099.99,50,53375.5,13-Jul-20,1,INE033L07GQ0
TATACAPHSG,N8,1080,1080,1079,1079,1079,1080,490,528760,13-Jul-20,10,INE033L07GS6
TATACAPHSG,NA,1090,1090,1090,1090,1090,1090,200,218000,13-Jul-20,3,INE033L07GU2
TATACAPHSG,NB,1097,1099,1097,1099,1099,1099,500,548890,13-Jul-20,5,INE033L08270
TATACHEM,EQ,301.7,303.5,297.6,298.35,298.4,299.6,1804452,540583405,13-Jul-20,26217,INE092A01019
TATACOFFEE,EQ,83.15,84.45,79.6,80.3,79.9,83,1629873,133990703.3,13-Jul-20,14105,INE493A01027
TATACOMM,EQ,640,666,640,666,666,634.3,204307,134991388.3,13-Jul-20,7166,INE151A01013
TATACONSUM,EQ,430.1,433.55,422,424.45,424.45,430.1,2552387,1091867224,13-Jul-20,65897,INE192A01025
TATAELXSI,EQ,923.7,924,900,902.8,902.45,928.5,367328,334914322.4,13-Jul-20,13259,INE670A01012
TATAINVEST,EQ,764.5,768.3,749,751.8,753,757,17423,13223770.5,13-Jul-20,1486,INE672A01018
TATAMETALI,EQ,518,522.05,491,504.4,504.35,511.3,36466,18563826,13-Jul-20,2306,INE056C01010
TATAMOTORS,EQ,108.85,112.1,106.85,108,108.3,107.6,81900473,8963698527,13-Jul-20,242525,INE155A01022
TATAMTRDVR,EQ,42.6,43.7,42.1,42.45,42.45,42.2,4855842,208037118.1,13-Jul-20,12238,IN9155A01020
TATAPOWER,EQ,50.9,51.1,49.15,49.65,50.25,50.3,23184293,1161897016,13-Jul-20,30872,INE245A01021
TATASTEEL,E1,39.1,40.9,39.1,40.4,40.5,39.05,333229,13467398.8,13-Jul-20,1037,IN9081A01010
TATASTEEL,EQ,343.3,347,338.5,342.1,342.6,338.7,12115002,4150555312,13-Jul-20,115689,INE081A01012
TATASTLBSL,EQ,21.55,21.65,21.1,21.3,21.2,21.05,1895671,40530408.7,13-Jul-20,2475,INE824B01021
TATASTLLP,EQ,263.5,272,260.65,263.2,265,261.05,52398,14001019.4,13-Jul-20,1576,INE674A01014
TBZ,EQ,31,31,29.7,30.1,30.3,30.1,156833,4755757.95,13-Jul-20,1026,INE760L01018
TCFSL,NB,1087,1088.9,1086.01,1088.52,1088.9,1087.17,752,817549.2,13-Jul-20,31,INE306N07KD6
TCFSL,ND,1124.5,1124.54,1122.01,1122.66,1122.01,1124.12,275,309197.64,13-Jul-20,5,INE306N07KF1
TCFSL,NF,1178,1178.5,1178,1178.5,1178.5,1175.5,100,117825,13-Jul-20,3,INE306N08292
TCFSL,NH,1099,1099.45,1099,1099.45,1099.45,1099.93,100,109922.5,13-Jul-20,2,INE306N07LI3
TCFSL,NJ,1085.2,1107,1085.2,1106,1106,1111,254,280612.61,13-Jul-20,8,INE306N07LK9
TCFSL,NL,1150,1150,1150,1150,1150,1149.9,50,57500,13-Jul-20,2,INE306N07LM5
TCI,EQ,178.25,178.45,167.25,168.4,167.5,171.5,37363,6377753.85,13-Jul-20,867,INE688A01022
TCIDEVELOP,EQ,283,284,275,280.25,283.7,283,786,220203.2,13-Jul-20,39,INE662L01016
TCIEXP,EQ,670,670,640.7,643.2,642,662.1,13761,8933606.2,13-Jul-20,1635,INE586V01016
TCIFINANCE,BE,7,7,6.7,6.7,6.7,7.05,1053,7166.9,13-Jul-20,13,INE911B01018
TCNSBRANDS,EQ,359.85,365,344.65,347.45,346.5,357.1,12548,4403257.4,13-Jul-20,1055,INE778U01029
TCPLPACK,EQ,296.85,296.85,285.7,292.2,289,290.15,10363,3018154.4,13-Jul-20,374,INE822C01015
TCS,EQ,2220,2244.95,2210,2220,2222.25,2222.35,2963525,6596301813,13-Jul-20,100495,INE467B01029
TDPOWERSYS,EQ,117,117,110.25,111.55,110.25,114.85,28117,3166977.15,13-Jul-20,743,INE419M01019
TEAMLEASE,EQ,1829.8,1829.8,1798.15,1800.5,1800,1809.35,7220,13056415.05,13-Jul-20,881,INE985S01024
TECHIN,BE,3.6,3.6,3.6,3.6,3.6,3.45,2869,10328.4,13-Jul-20,6,INE778A01021
TECHM,EQ,571.95,601.8,570.5,600.05,600.5,569,11008262,6526717326,13-Jul-20,139715,INE669C01036
TECHNOE,EQ,184.8,184.8,177.5,178.95,179.75,182.4,8777,1592617.5,13-Jul-20,511,INE285K01026
TECHNOFAB,BE,9.8,10.05,9.5,9.5,9.5,9.95,16518,160793.15,13-Jul-20,62,INE509K01011
TEJASNET,BE,57.05,57.05,57.05,57.05,57.05,54.35,61702,3520099.1,13-Jul-20,313,INE010J01012
TERASOFT,EQ,28.45,29.9,28,28.25,28.2,29.2,41860,1198461.7,13-Jul-20,377,INE482B01010
TEXINFRA,EQ,39.5,39.8,37.6,38.2,38,39.1,21563,825199.3,13-Jul-20,174,INE435C01024
TEXMOPIPES,EQ,14.6,15.3,13.95,14,13.95,14.65,88621,1261714.4,13-Jul-20,281,INE141K01013
TEXRAIL,EQ,27.8,28.3,26.1,26.3,26.35,27.4,395606,10617341.8,13-Jul-20,3844,INE621L01012
TFCILTD,EQ,38.75,39.1,36.7,36.9,36.75,38.5,228212,8586866.8,13-Jul-20,1186,INE305A01015
TFL,BE,3.2,3.25,3.2,3.2,3.2,3.2,750,2405,13-Jul-20,6,INE804H01012
TGBHOTELS,BE,3.55,3.8,3.55,3.55,3.55,3.7,26351,93885.3,13-Jul-20,33,INE797H01018
THANGAMAYL,EQ,269.8,269.8,259.65,260.95,263.1,265.75,10226,2693105.15,13-Jul-20,551,INE085J01014
THEINVEST,EQ,101.8,106.55,101.8,104.5,103,101.5,30651,3213848.7,13-Jul-20,101,INE924D01017
THEMISMED,EQ,380,411.7,380,405.4,400,383.85,10294,4126993.6,13-Jul-20,709,INE083B01016
THERMAX,EQ,785,790.45,766.75,783.95,784,774.75,48774,38025170.9,13-Jul-20,3683,INE152A01029
THIRUSUGAR,BZ,4.5,4.8,4.5,4.75,4.75,4.7,701,3179.8,13-Jul-20,4,INE409A01015
THOMASCOOK,EQ,32.5,32.5,29.95,29.95,29.95,31.5,435241,13175607,13-Jul-20,1545,INE332A01027
THOMASCOTT,BE,6.45,6.45,6.45,6.45,6.45,6.75,366,2360.7,13-Jul-20,1,INE480M01011
THYROCARE,EQ,543.65,601.2,535.5,586.3,595,528.35,621475,354477191.7,13-Jul-20,19610,INE594H01019
TI,EQ,18.5,18.9,17.8,17.85,17.8,18,30601,552730.05,13-Jul-20,141,INE133E01013
TIDEWATER,EQ,4280,4350,4220,4226.5,4225,4278.2,1960,8363998.35,13-Jul-20,720,INE484C01022
TIIL,EQ,254.85,263,248.95,253.4,250.2,249.6,5504,1408189.9,13-Jul-20,647,INE545H01011
TIINDIA,EQ,450,450.15,443,444.2,444.5,444.45,51395,22983568.4,13-Jul-20,4250,INE974X01010
TIJARIA,EQ,6.75,6.75,6.4,6.6,6.65,6.65,16802,110535.9,13-Jul-20,50,INE440L01017
TIL,EQ,146.65,146.75,139.5,140.5,140.4,146.65,17336,2446447.35,13-Jul-20,769,INE806C01018
TIMESGTY,EQ,23.15,23.15,22.55,22.55,22.55,23.55,1128,26007.25,13-Jul-20,19,INE289C01025
TIMETECHNO,EQ,38.95,39.65,37.15,37.65,37.5,38.4,188649,7140686.45,13-Jul-20,1268,INE508G01029
TIMKEN,EQ,998,1036,990,1028.8,1021.55,984.65,117574,119399285.7,13-Jul-20,5070,INE325A01013
TINPLATE,EQ,136.6,137.9,132.05,132.8,133.25,135.55,476386,63930604.45,13-Jul-20,7171,INE422C01014
TIPSINDLTD,EQ,140.5,142.45,136.45,138.5,138,140.45,5597,776839,13-Jul-20,283,INE716B01011
TIRUMALCHM,EQ,62,62.8,59.4,60.45,59.7,61,438365,26655499.8,13-Jul-20,2711,INE338A01024
TIRUPATI,SM,42.7,42.7,42.7,42.7,42.7,40.7,3000,128100,13-Jul-20,1,INE238Y01018
TIRUPATIFL,SM,27.05,27.05,27.05,27.05,27.05,26.85,3200,86560,13-Jul-20,1,INE319Y01016
TITAN,EQ,973.95,973.95,959,966.35,965.05,961.85,2760626,2663831163,13-Jul-20,73432,INE280A01028
TMRVL,BE,12.4,12.4,12.4,12.4,12.4,11.85,79098,980815.2,13-Jul-20,123,INE759V01019
TNPETRO,EQ,39.5,39.5,37.35,37.9,37.9,38.5,238795,9046274.05,13-Jul-20,1784,INE148A01019
TNPL,EQ,119,119.4,115.45,115.8,115.65,117.85,1247538,146438153.7,13-Jul-20,10663,INE107A01015
TNTELE,BE,1.85,1.85,1.85,1.85,1.85,1.85,34,62.9,13-Jul-20,4,INE141D01018
TOKYOPLAST,EQ,64,64,61.5,61.8,61.55,63.2,5046,312943.9,13-Jul-20,100,INE932C01012
TORNTPHARM,EQ,2370,2384,2340.5,2359.6,2360,2353,178875,421926326.2,13-Jul-20,9251,INE685A01028
TORNTPOWER,EQ,328.7,331.25,323.9,329.5,330,326.7,568418,186329069.4,13-Jul-20,6701,INE813H01021
TOTAL,SM,26.15,26.15,26.1,26.1,26.1,27.45,6000,156750,13-Jul-20,2,INE336X01012
TOUCHWOOD,BE,41.05,42.95,41.05,42.95,42.95,43.2,3919,162915.35,13-Jul-20,57,INE486Y01013
TPLPLASTEH,EQ,112.7,117.35,111.6,112.6,114.4,114.55,3699,417575.2,13-Jul-20,92,INE413G01014
TREEHOUSE,EQ,4.5,4.75,4.5,4.65,4.7,4.65,48788,225884.4,13-Jul-20,79,INE040M01013
TREJHARA,EQ,10.85,10.85,10.55,10.55,10.55,11.1,11276,120249.3,13-Jul-20,30,INE00CA01015
TRENT,EQ,625.05,627.45,608.55,613.45,613,628.9,693431,426942285.5,13-Jul-20,10471,INE849A01020
TRF,EQ,78.85,79.1,76.7,77.6,77.7,77.9,8874,690742.1,13-Jul-20,235,INE391D01019
TRIDENT,EQ,6.55,6.65,6.55,6.6,6.65,6.5,5413017,35767364.55,13-Jul-20,13846,INE064C01022
TRIGYN,EQ,35,35,32.9,33.05,33.2,34.55,34523,1161863.05,13-Jul-20,290,INE948A01012
TRIL,EQ,11.75,11.95,11,11.05,11.1,11.8,308165,3488355.15,13-Jul-20,829,INE763I01026
TRITURBINE,EQ,70.5,71.35,67.1,67.3,67.3,70,253504,17290227.45,13-Jul-20,5823,INE152M01016
TRIVENI,EQ,55.4,56.2,54,54.5,54.6,55.25,236569,12948419.45,13-Jul-20,3182,INE256C01024
TTKHLTCARE,EQ,446.95,447,431.1,433.9,439,437.65,1613,709658.4,13-Jul-20,167,INE910C01018
TTKPRESTIG,EQ,5424.8,5428.8,5335.2,5405.95,5401.55,5352.25,7054,37801773.75,13-Jul-20,1162,INE690A01010
TTL,EQ,30,30.7,29.25,29.7,29.8,29.35,5750,170448.7,13-Jul-20,154,INE592B01016
TTML,EQ,3.75,3.8,3.65,3.65,3.7,3.75,956883,3559279.05,13-Jul-20,1174,INE517B01013
TV18BRDCST,EQ,35.45,35.85,34.6,35.1,34.95,34.95,6339031,223826185.4,13-Jul-20,11969,INE886H01027
TVSELECT,BE,99.5,101,97,98.3,97.8,99.5,9918,976549.85,13-Jul-20,161,INE236G01019
TVSMOTOR,EQ,387.6,391.75,384.05,389.55,390,385.7,1218951,473788923.8,13-Jul-20,17840,INE494B01023
TVSSRICHAK,EQ,1450,1481.05,1430,1434.75,1430,1459.65,11274,16461899.85,13-Jul-20,1443,INE421C01016
TVTODAY,EQ,204,211.9,204,207.1,207.5,201.55,92671,19415911.75,13-Jul-20,1987,INE038F01029
TVVISION,BE,1.8,1.9,1.8,1.9,1.9,1.85,29944,54603.45,13-Jul-20,38,INE871L01013
TWL,EQ,42,42.4,40.05,40.55,40.6,41.9,145879,5975905.4,13-Jul-20,1347,INE615H01020
UBL,EQ,1033.2,1045,1002.8,1007.95,1009.65,1031.4,731056,741266283.5,13-Jul-20,30967,INE686F01025
UBSG1GP,MF,0.51,0.51,0.51,0.51,0.51,0.47,4891,2494.41,13-Jul-20,4,INF090I01VG8
UBSG1GPD,MF,0.6,0.6,0.6,0.6,0.6,0.55,144041,86424.6,13-Jul-20,19,INF090I01VK0
UCALFUEL,EQ,113,114.05,109.75,110.2,110.1,113.05,16218,1803522.95,13-Jul-20,590,INE139B01016
UCL,SM,30,30,30,30,30,27,2000,60000,13-Jul-20,1,INE00NI01015
UCOBANK,EQ,13.9,14.05,13.7,13.75,13.75,13.95,1462601,20164972.95,13-Jul-20,5355,INE691A01018
UFLEX,EQ,261.9,266.8,258.1,262.45,261.9,258.15,375094,98394342.3,13-Jul-20,6593,INE516A01017
UFO,EQ,75.25,76.7,73.6,74.05,74.35,75.2,96773,7192710.55,13-Jul-20,5983,INE527H01019
UGARSUGAR,EQ,14.1,14.35,13.85,13.9,13.9,14.15,111163,1562062.85,13-Jul-20,417,INE071E01023
UJAAS,EQ,7.4,7.4,6.7,6.7,6.7,7.05,2850764,20377057.7,13-Jul-20,2564,INE899L01022
UJJIVAN,EQ,259.1,262,252.1,256.2,255.75,256.35,2824076,723412220.8,13-Jul-20,23232,INE334L01012
UJJIVANSFB,EQ,39.2,39.45,36.15,36.8,36.9,39.1,2885882,107552150.3,13-Jul-20,14256,INE551W01018
ULTRACEMCO,EQ,3820,3837.8,3778,3787.9,3790,3798.5,302967,1151726000,13-Jul-20,26259,INE481G01011
UMANGDAIRY,BE,47,47,43.25,43.35,43.25,45.5,10314,450107.1,13-Jul-20,152,INE864B01027
UMESLTD,BE,1.45,1.5,1.45,1.5,1.5,1.5,2000,2943.2,13-Jul-20,7,INE240C01028
UNICHEMLAB,EQ,188,190.65,183.8,188.45,189.9,188.05,189470,35434044.6,13-Jul-20,2825,INE351A01035
UNIENTER,EQ,62.85,63.25,59,59.05,59,60.3,3122,189623.05,13-Jul-20,140,INE037A01022
UNIINFO,SM,13.35,14.4,13.35,14.4,14.4,14,4000,55500,13-Jul-20,2,INE481Z01011
UNIONBANK,EQ,32.1,32.45,31.35,31.55,31.7,32.05,2943967,93244875.9,13-Jul-20,9230,INE692A01016
UNIPLY,EQ,6.25,6.35,6,6.15,6.25,6.15,308656,1900887.55,13-Jul-20,513,INE950G01023
UNITECH,BZ,1.95,2,1.9,1.9,1.9,2,2615836,5009197.55,13-Jul-20,1164,INE694A01020
UNITEDPOLY,SM,10.15,10.15,10.15,10.15,10.15,9.7,90000,913500,13-Jul-20,5,INE368U01011
UNITEDTEA,EQ,257.95,264.8,240,253.75,258,257.95,608,153464.9,13-Jul-20,78,INE458F01011
UNITY,BZ,0.8,0.8,0.8,0.8,0.8,0.85,4701,3760.8,13-Jul-20,15,INE466H01028
UNIVASTU,EQ,30.55,30.6,29.5,29.7,29.65,30.55,2249,67451.9,13-Jul-20,28,INE562X01013
UNIVCABLES,EQ,120.55,123.6,119.1,119.5,119.1,120.35,10735,1299492.85,13-Jul-20,567,INE279A01012
UNIVPHOTO,EQ,97.45,97.9,95,96.2,95.65,96.6,1560,150283,13-Jul-20,56,INE03V001013
UPL,EQ,440,444.95,435.5,439.2,440,436.5,2480373,1089277823,13-Jul-20,44489,INE628A01036
URJA,BE,3.9,3.9,3.7,3.7,3.7,3.85,2220030,8307179.1,13-Jul-20,2810,INE550C01020
USHAMART,EQ,19.6,19.8,18.65,18.65,18.65,19.6,588215,11352326.3,13-Jul-20,827,INE228A01035
UTINEXT50,EQ,270,270,270,270,270,270.5,178,48060,13-Jul-20,6,INF789FC1N82
UTINIFTETF,EQ,1125.65,1183.8,1125.65,1145.2,1145.2,1148.32,436,502300.42,13-Jul-20,46,INF789FB1X41
UTISENSETF,EQ,387,399.7,376.8,398.38,399.45,387.8,1214,479776.17,13-Jul-20,109,INF789FB1X58
UTISXN50,EQ,295.79,295.79,295.79,295.79,295.79,288.4,8,2366.32,13-Jul-20,2,INF789F1AHR6
UTTAMSTL,BE,7.2,7.2,6.65,7.1,7.15,6.9,199797,1417084.4,13-Jul-20,326,INE699A01011
UTTAMSUGAR,EQ,76.7,76.7,72,75.4,75,75.55,26981,2003484.6,13-Jul-20,461,INE786F01031
UVSL,BE,0.7,0.7,0.65,0.7,0.7,0.65,61224602,42556344.8,13-Jul-20,7680,INE292A01023
V2RETAIL,EQ,52.7,54.7,50.8,51.55,52.35,53,149619,7827176.5,13-Jul-20,1179,INE945H01013
VADILALIND,EQ,520.8,520.8,510,513.05,513,511.45,4326,2217031.2,13-Jul-20,188,INE694D01016
VAIBHAVGBL,EQ,1329,1330,1291,1299.35,1295,1318.5,6025,7884414.8,13-Jul-20,972,INE884A01019
VAISHALI,EQ,52,54,49.2,50.35,50,50.65,18634,948632.75,13-Jul-20,285,INE972X01014
VAKRANGEE,EQ,31.65,32.2,31.2,31.55,31.7,31.55,1794120,57069696.6,13-Jul-20,2944,INE051B01021
VARDHACRLC,EQ,31.55,32.95,30.8,31.4,31.4,30.8,49163,1557804.65,13-Jul-20,586,INE116G01013
VARDMNPOLY,BE,11.4,11.4,11.4,11.4,11.4,10.9,6689,76254.6,13-Jul-20,17,INE835A01011
VARROC,EQ,232.8,240.35,217.55,218.1,217.55,228.95,661380,151253999.6,13-Jul-20,9223,INE665L01035
VASA,SM,6.9,6.9,6.9,6.9,6.9,6.9,4000,27600,13-Jul-20,1,INE068Z01016
VASCONEQ,EQ,9.1,9.3,8.75,8.9,8.85,9.05,167858,1498431.85,13-Jul-20,452,INE893I01013
VASWANI,BE,5.25,5.25,5.25,5.25,5.25,5.5,2419,12699.75,13-Jul-20,14,INE590L01019
VBL,EQ,687.8,690.05,664.35,680.6,682,680.25,214394,146042903,13-Jul-20,12690,INE200M01013
VEDL,EQ,111.2,114.2,111.1,112.4,112.4,110.35,17232333,1942457565,13-Jul-20,57382,INE205A01025
VENKEYS,EQ,1092.6,1102.9,1050,1067.2,1064,1090.35,112722,120574805,13-Jul-20,8299,INE398A01010
VENUSREM,BE,59.3,60.3,56,59.35,59.9,58.9,24126,1400455.1,13-Jul-20,188,INE411B01019
VERTOZ,EQ,108,111.6,106,108,107,108,180901,19616952.5,13-Jul-20,213,INE188Y01015
VESUVIUS,EQ,915,919,898,901.55,908,911.3,1311,1189973.6,13-Jul-20,172,INE386A01015
VETO,EQ,45.8,47,43.7,43.95,44.1,45.95,17210,766543.3,13-Jul-20,168,INE918N01018
VGUARD,EQ,173.1,173.95,170.05,171.5,171.95,172.5,277017,47458815,13-Jul-20,4564,INE951I01027
VHL,EQ,1136,1217.9,1136,1163.15,1183,1148.15,1379,1639603.55,13-Jul-20,376,INE701A01023
VICEROY,BE,2.45,2.45,2.45,2.45,2.45,2.55,34544,84632.8,13-Jul-20,61,INE048C01017
VIDEOIND,BZ,1.85,1.85,1.85,1.85,1.85,1.9,121169,224162.65,13-Jul-20,109,INE703A01011
VIDHIING,EQ,73.4,73.8,70.1,70.6,71,72.45,57546,4109352.55,13-Jul-20,1145,INE632C01026
VIJIFIN,BE,0.7,0.7,0.7,0.7,0.7,0.75,140669,98468.3,13-Jul-20,114,INE159N01027
VIKASECO,EQ,3.65,3.85,3.65,3.85,3.85,3.7,1244974,4737962.1,13-Jul-20,729,INE806A01020
VIKASMCORP,BE,7.1,7.1,7.1,7.1,7.1,6.8,179764,1276324.4,13-Jul-20,161,INE161L01027
VIKASPROP,EQ,3.7,3.7,3.7,3.7,3.7,3.75,192313,711558.1,13-Jul-20,373,INE767B01022
VIKASWSP,EQ,6.85,6.95,6.55,6.8,6.85,6.7,328276,2241090.3,13-Jul-20,209,INE706A01022
VIMTALABS,EQ,91.55,96.2,91.2,92.85,92.8,91.05,314403,29549064.55,13-Jul-20,4437,INE579C01029
VINATIORGA,EQ,1011,1019.9,996,999.15,998,1005,34791,35055559.7,13-Jul-20,2716,INE410B01037
